2023-06-05 03:30:00,60.3,n,n,n,44,n,n,n,27,n,n,n,58.7,n,n,n,48,n,n,n,31,n,n,n,30.2,n,n,n,31,n,n,n,31.4,n,n,n,71,n,n,n,63,n,n,n,48,n,n,n
2023-06-05 04:30:00,64.4,n,n,n,55,n,n,n,31,n,n,n,58.3,n,n,n,53,n,n,n,33,n,n,n,27.6,n,n,n,27,n,n,n,26.9,n,n,n,76,n,n,n,59,n,n,n,46,n,n,n
2023-06-05 05:30:00,75.9,n,n,n,62,n,n,n,39,n,n,n,80.4,n,n,n,67,n,n,n,41,n,n,n,29.5,n,n,n,27,n,n,n,26.4,n,n,n,70,n,n,n,64,n,n,n,42,n,n,n
2023-06-05 06:30:00,83.2,n,n,n,58,n,n,n,34,n,n,n,117.6,n,n,n,84,n,n,n,48,n,n,n,44.4,n,n,n,30,n,n,n,30.4,n,n,n,86,n,n,n,69,n,n,n,53,n,n,n
2023-06-05 07:30:00,104.8,n,n,n,67,n,n,n,40,n,n,n,137.3,n,n,n,91,n,n,n,48,n,n,n,59.1,n,n,n,40,n,n,n,38.8,n,n,n,107,n,n,n,68,n,n,n,51,n,n,n
2023-06-05 08:30:00,105.4,n,n,n,73,n,n,n,46,n,n,n,129.2,n,n,n,85,n,n,n,45,n,n,n,52.8,n,n,n,50,n,n,n,47.1,n,n,n,101,n,n,n,70,n,n,n,57,n,n,n
2023-06-05 09:30:00,73.7,n,n,n,48,n,n,n,18,n,n,n,46.9,n,n,n,30,n,n,n,16,n,n,n,39,n,n,n,11,n,n,n,6.7,n,n,n,83,n,n,n,20,n,n,n,12,n,n,n
2023-06-05 10:30:00,3.5,n,n,n,31,n,n,n,n,n,n,n,25.8,n,n,n,19,n,n,n,6,n,n,n,n,n,n,n,4,n,n,n,n,n,n,n,n,n,n,n,24,n,n,n,7,n,n,n
2023-06-05 11:30:00,n,n,n,n,22,n,n,n,n,n,n,n,45.7,n,n,n,29,n,n,n,3,n,n,n,21.1,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,17,n,n,n,2,n,n,n
2023-06-05 12:00:00,n,n,84.5,VM,n,n,55.8,VM,n,n,20.1,VM,n,n,74.3,VM,n,n,51.5,VM,n,n,22.9,VM,n,n,33.6,VM,n,n,23.3,VM,n,n,21.2,VM,n,n,66.7,VM,n,n,42.7,VM,n,n,25.5,VM
2023-06-05 12:30:00,33.3,n,n,n,27,n,n,n,n,n,n,n,31,n,n,n,25,n,n,n,9,n,n,n,4.1,n,n,n,6.7,n,n,n,0.4,n,n,n,19.1,n,n,n,18,n,n,n,7,n,n,n
2023-06-05 13:30:00,40,n,n,n,20,n,n,n,2,n,n,n,40.3,n,n,n,22,n,n,n,8,n,n,n,10.8,n,n,n,16.5,n,n,n,9.3,n,n,n,25.3,n,n,n,19,n,n,n,8,n,n,n
2023-06-05 14:30:00,51.7,n,n,n,35,n,n,n,3,n,n,n,45.3,n,n,n,30,n,n,n,11,n,n,n,14.3,n,n,n,17.7,n,n,n,12.1,n,n,n,32.4,n,n,n,28,n,n,n,14,n,n,n
2023-06-05 15:30:00,74.7,n,n,n,38,n,n,n,6,n,n,n,61.1,n,n,n,39,n,n,n,16,n,n,n,19.8,n,n,n,18.2,n,n,n,12.9,n,n,n,38.6,n,n,n,23,n,n,n,13,n,n,n
2023-06-05 16:30:00,155.8,n,n,n,101,n,n,n,18,n,n,n,165.9,n,n,n,116,n,n,n,16,n,n,n,42.8,n,n,n,20.4,n,n,n,14.9,n,n,n,42.9,n,n,n,27,n,n,n,14,n,n,n
2023-06-05 17:30:00,205.8,n,n,n,106,n,n,n,14,n,n,n,168.6,n,n,n,84,n,n,n,12,n,n,n,69.2,n,n,n,28.4,n,n,n,21.7,n,n,n,60.7,n,n,n,36,n,n,n,9,n,n,n
2023-06-05 18:30:00,153.2,n,n,n,78,n,n,n,9,n,n,n,119.5,n,n,n,70,n,n,n,22,n,n,n,48.9,n,n,n,24,n,n,n,19.6,n,n,n,76,n,n,n,33,n,n,n,16,n,n,n
2023-06-05 19:30:00,149.9,n,n,n,88,n,n,n,12,n,n,n,81.9,n,n,n,48,n,n,n,22,n,n,n,45.8,n,n,n,25,n,n,n,21.5,n,n,n,68.7,n,n,n,28,n,n,n,20,n,n,n
2023-06-05 20:30:00,74.5,n,n,n,42,n,n,n,12,n,n,n,58,n,n,n,39,n,n,n,22,n,n,n,37.8,n,n,n,24,n,n,n,21.1,n,n,n,59.3,n,n,n,38,n,n,n,17,n,n,n
2023-06-05 21:30:00,68.5,n,n,n,61,n,n,n,12,n,n,n,41.9,n,n,n,34,n,n,n,18,n,n,n,42.3,n,n,n,30,n,n,n,28,n,n,n,76.6,n,n,n,48,n,n,n,19,n,n,n
2023-06-05 22:30:00,90.1,n,n,n,83,n,n,n,16,n,n,n,68.5,n,n,n,50,n,n,n,23,n,n,n,38,n,n,n,25,n,n,n,23.6,n,n,n,88.6,n,n,n,52,n,n,n,24,n,n,n
2023-06-05 23:30:00,88.6,n,n,n,64,n,n,n,23,n,n,n,65,n,n,n,52,n,n,n,24,n,n,n,29.8,n,n,n,21,n,n,n,19.3,n,n,n,86.2,n,n,n,75,n,n,n,40,n,n,n
2023-06-06 00:30:00,77.1,n,n,n,66,n,n,n,29,n,n,n,59.5,n,n,n,52,n,n,n,30,n,n,n,21.9,n,n,n,15,n,n,n,12.7,n,n,n,125.1,n,n,n,75,n,n,n,42,n,n,n
2023-06-06 01:30:00,76.2,n,n,n,57,n,n,n,29,n,n,n,55.4,n,n,n,48,n,n,n,28,n,n,n,22.8,n,n,n,15,n,n,n,13.1,n,n,n,103.1,n,n,n,55,n,n,n,33,n,n,n
2023-06-06 02:30:00,72.5,n,n,n,62,n,n,n,30,n,n,n,78.5,n,n,n,58,n,n,n,29,n,n,n,20.5,n,n,n,14,n,n,n,11.2,n,n,n,72.4,n,n,n,41,n,n,n,25,n,n,n
2023-06-06 03:30:00,105.3,n,n,n,75,n,n,n,33,n,n,n,53,n,n,n,47,n,n,n,35,n,n,n,19.7,n,n,n,16,n,n,n,13.6,n,n,n,63.8,n,n,n,46,n,n,n,30,n,n,n
2023-06-06 04:30:00,64.9,n,n,n,48,n,n,n,27,n,n,n,50,n,n,n,47,n,n,n,29,n,n,n,22.8,n,n,n,17,n,n,n,14.6,n,n,n,59.5,n,n,n,40,n,n,n,31,n,n,n
2023-06-06 05:30:00,61.4,n,n,n,51,n,n,n,30,n,n,n,62,n,n,n,52,n,n,n,31,n,n,n,18.4,n,n,n,16,n,n,n,13.9,n,n,n,59.1,n,n,n,38,n,n,n,25,n,n,n
2023-06-06 06:30:00,89.4,n,n,n,67,n,n,n,30,n,n,n,109,n,n,n,77,n,n,n,29,n,n,n,26.3,n,n,n,16,n,n,n,14.4,n,n,n,59.9,n,n,n,44,n,n,n,25,n,n,n
2023-06-06 07:30:00,76.9,n,n,n,51,n,n,n,28,n,n,n,140,n,n,n,90,n,n,n,33,n,n,n,61.9,n,n,n,23,n,n,n,22.2,n,n,n,88.8,n,n,n,67,n,n,n,30,n,n,n
2023-06-06 08:30:00,93.7,n,n,n,69,n,n,n,35,n,n,n,154.9,n,n,n,102,n,n,n,50,n,n,n,52.9,n,n,n,38,n,n,n,35,n,n,n,142.8,n,n,n,75,n,n,n,39,n,n,n
2023-06-06 09:30:00,88.9,n,n,n,47,n,n,n,28,n,n,n,88.5,n,n,n,61,n,n,n,36,n,n,n,42.9,n,n,n,36,n,n,n,33.7,n,n,n,129.1,n,n,n,78,n,n,n,28,n,n,n
2023-06-06 10:30:00,51.6,n,n,n,38,n,n,n,22,n,n,n,37.1,n,n,n,35,n,n,n,20,n,n,n,17.5,n,n,n,20,n,n,n,17.6,n,n,n,121.6,n,n,n,41,n,n,n,18,n,n,n
2023-06-06 11:30:00,34.5,n,n,n,24,n,n,n,9,n,n,n,22.6,n,n,n,23,n,n,n,17,n,n,n,8.2,n,n,n,9,n,n,n,5.1,n,n,n,66.9,n,n,n,20,n,n,n,8,n,n,n
2023-06-06 12:00:00,n,n,76.9,VM,n,n,50.6,VM,n,n,18.6,VM,n,n,63.8,VM,n,n,48,VM,n,n,22.6,VM,n,n,23.9,VM,n,n,16.2,VM,n,n,13.3,VM,n,n,72.3,VM,n,n,42,VM,n,n,20.3,VM
2023-06-06 12:30:00,22.6,n,n,n,14,n,n,n,9,n,n,n,34.7,n,n,n,24,n,n,n,12,n,n,n,8.2,n,n,n,8,n,n,n,4.3,n,n,n,28.3,n,n,n,23,n,n,n,5,n,n,n
2023-06-06 13:30:00,21.9,n,n,n,12,n,n,n,6,n,n,n,9.7,n,n,n,25,n,n,n,8,n,n,n,4,n,n,n,7,n,n,n,3.3,n,n,n,22.9,n,n,n,17,n,n,n,5,n,n,n
2023-06-06 14:30:00,19.7,n,n,n,14,n,n,n,1,n,n,n,28.8,n,n,n,18,n,n,n,8,n,n,n,5.2,n,n,n,8,n,n,n,4,n,n,n,25,n,n,n,14,n,n,n,3,n,n,n
2023-06-06 15:30:00,42.9,n,n,n,34,n,n,n,1,n,n,n,26,n,n,n,22,n,n,n,7,n,n,n,13.6,n,n,n,11,n,n,n,7.4,n,n,n,26,n,n,n,18,n,n,n,3,n,n,n
2023-06-06 16:30:00,128,n,n,n,85,n,n,n,17,n,n,n,78.5,n,n,n,57,n,n,n,16,n,n,n,14.1,n,n,n,12,n,n,n,8.2,n,n,n,34.2,n,n,n,27,n,n,n,6,n,n,n
2023-06-06 17:30:00,119.9,n,n,n,72,n,n,n,6,n,n,n,66.7,n,n,n,38,n,n,n,12,n,n,n,43.8,n,n,n,19,n,n,n,14.9,n,n,n,64,n,n,n,38,n,n,n,12,n,n,n
2023-06-06 18:30:00,114.5,n,n,n,46,n,n,n,8,n,n,n,68.6,n,n,n,44,n,n,n,11,n,n,n,41.4,n,n,n,21,n,n,n,16,n,n,n,68.9,n,n,n,24,n,n,n,11,n,n,n
2023-06-06 19:30:00,84.2,n,n,n,45,n,n,n,8,n,n,n,54.5,n,n,n,41,n,n,n,16,n,n,n,29.3,n,n,n,17,n,n,n,13.9,n,n,n,56.7,n,n,n,36,n,n,n,16,n,n,n
2023-06-06 20:30:00,87.4,n,n,n,61,n,n,n,11,n,n,n,47.3,n,n,n,38,n,n,n,20,n,n,n,22.4,n,n,n,13,n,n,n,10.3,n,n,n,64.6,n,n,n,44,n,n,n,23,n,n,n
2023-06-06 21:30:00,110.6,n,n,n,59,n,n,n,13,n,n,n,51.9,n,n,n,39,n,n,n,18,n,n,n,21.6,n,n,n,15,n,n,n,12.6,n,n,n,90.7,n,n,n,58,n,n,n,20,n,n,n
2023-06-06 22:30:00,114,n,n,n,62,n,n,n,18,n,n,n,87,n,n,n,61,n,n,n,23,n,n,n,18.7,n,n,n,12,n,n,n,9.3,n,n,n,90.9,n,n,n,47,n,n,n,29,n,n,n
2023-06-06 23:30:00,88.1,n,n,n,55,n,n,n,19,n,n,n,67.2,n,n,n,52,n,n,n,24,n,n,n,15.5,n,n,n,11,n,n,n,8.7,n,n,n,71.5,n,n,n,41,n,n,n,20,n,n,n
2023-06-07 00:30:00,82,n,n,n,50,n,n,n,18,n,n,n,63.8,n,n,n,51,n,n,n,29,n,n,n,15.5,n,n,n,10,n,n,n,6.7,n,n,n,58.3,n,n,n,42,n,n,n,28,n,n,n
2023-06-07 01:30:00,82.2,n,n,n,53,n,n,n,24,n,n,n,73.5,n,n,n,53,n,n,n,23,n,n,n,16.2,n,n,n,10,n,n,n,6.8,n,n,n,53.7,n,n,n,35,n,n,n,24,n,n,n
2023-06-07 02:30:00,58.7,n,n,n,45,n,n,n,18,n,n,n,46,n,n,n,36,n,n,n,19,n,n,n,13.6,n,n,n,13,n,n,n,10.6,n,n,n,48.9,n,n,n,34,n,n,n,19,n,n,n
2023-06-07 03:30:00,52.8,n,n,n,41,n,n,n,20,n,n,n,51.4,n,n,n,40,n,n,n,23,n,n,n,16.7,n,n,n,12,n,n,n,9.3,n,n,n,52.7,n,n,n,34,n,n,n,16,n,n,n
2023-06-07 04:30:00,67.9,n,n,n,53,n,n,n,19,n,n,n,59.9,n,n,n,48,n,n,n,25,n,n,n,19.7,n,n,n,13,n,n,n,10.5,n,n,n,52.8,n,n,n,35,n,n,n,18,n,n,n
2023-06-07 05:30:00,68.5,n,n,n,50,n,n,n,19,n,n,n,73.5,n,n,n,61,n,n,n,25,n,n,n,24.7,n,n,n,12,n,n,n,9.7,n,n,n,57.2,n,n,n,33,n,n,n,14,n,n,n
2023-06-07 06:30:00,85.8,n,n,n,59,n,n,n,18,n,n,n,134.4,n,n,n,91,n,n,n,35,n,n,n,38.7,n,n,n,16,n,n,n,14,n,n,n,74.6,n,n,n,39,n,n,n,20,n,n,n
2023-06-07 07:30:00,119.7,n,n,n,64,n,n,n,23,n,n,n,152.5,n,n,n,90,n,n,n,n,n,n,n,27.9,n,n,n,23,n,n,n,19.7,n,n,n,108.7,n,n,n,57,n,n,n,27,n,n,n
2023-06-07 08:30:00,105.5,n,n,n,66,n,n,n,29,n,n,n,132,n,n,n,74,n,n,n,29,n,n,n,58,n,n,n,27,n,n,n,23.9,n,n,n,116.9,n,n,n,66,n,n,n,33,n,n,n
2023-06-07 09:30:00,83.8,n,n,n,52,n,n,n,19,n,n,n,267.7,n,n,n,177,n,n,n,n,n,n,n,47.6,n,n,n,n,n,n,n,n,n,n,n,117.7,n,n,n,42,n,n,n,22,n,n,n
2023-06-07 10:30:00,43.2,n,n,n,17,n,n,n,n,n,n,n,80.4,n,n,n,44,n,n,n,14,n,n,n,20.9,n,n,n,n,n,n,n,n,n,n,n,59.2,n,n,n,18,n,n,n,6,n,n,n
2023-06-07 11:30:00,37.3,n,n,n,27,n,n,n,n,n,n,n,32.1,n,n,n,18,n,n,n,18,n,n,n,14.5,n,n,n,18.5,n,n,n,1.2,n,n,n,24.8,n,n,n,19,n,n,n,6,n,n,n
2023-06-07 12:00:00,n,n,77.2,VM,n,n,49.8,VM,n,n,16.4,VM,n,n,76.9,VM,n,n,50.8,VM,n,n,18.8,VM,n,n,32.5,VM,n,n,37,VM,n,n,12.8,VM,n,n,66.9,VM,n,n,36,VM,n,n,16,VM
2023-06-07 12:30:00,33.5,n,n,n,19,n,n,n,5,n,n,n,29.7,n,n,n,18,n,n,n,7,n,n,n,9.7,n,n,n,21.5,n,n,n,5.3,n,n,n,21.7,n,n,n,16,n,n,n,8,n,n,n
2023-06-07 13:30:00,30.4,n,n,n,18,n,n,n,2,n,n,n,30.4,n,n,n,24,n,n,n,12,n,n,n,9,n,n,n,22.8,n,n,n,5.9,n,n,n,22.1,n,n,n,14,n,n,n,9,n,n,n
2023-06-07 14:30:00,33.9,n,n,n,23,n,n,n,n,n,n,n,32.3,n,n,n,16,n,n,n,7,n,n,n,18.9,n,n,n,25.7,n,n,n,6.9,n,n,n,21,n,n,n,13,n,n,n,11,n,n,n
2023-06-07 15:30:00,39.3,n,n,n,28,n,n,n,n,n,n,n,43.7,n,n,n,23,n,n,n,14,n,n,n,14.3,n,n,n,35.7,n,n,n,7.3,n,n,n,25.5,n,n,n,22,n,n,n,11,n,n,n
2023-06-07 16:30:00,98.8,n,n,n,74,n,n,n,13,n,n,n,99.9,n,n,n,77,n,n,n,16,n,n,n,38.7,n,n,n,40.5,n,n,n,14.9,n,n,n,38.8,n,n,n,27,n,n,n,12,n,n,n
2023-06-07 17:30:00,123.8,n,n,n,77,n,n,n,13,n,n,n,110.7,n,n,n,64,n,n,n,19,n,n,n,88.9,n,n,n,97.6,n,n,n,26.6,n,n,n,109.1,n,n,n,64,n,n,n,11,n,n,n
2023-06-07 18:30:00,108.6,n,n,n,73,n,n,n,11,n,n,n,72.6,n,n,n,36,n,n,n,16,n,n,n,82.3,n,n,n,128.9,n,n,n,21.1,n,n,n,90,n,n,n,24,n,n,n,8,n,n,n
2023-06-07 19:30:00,100.2,n,n,n,47,n,n,n,13,n,n,n,41,n,n,n,25,n,n,n,11,n,n,n,103.7,n,n,n,95.8,n,n,n,17,n,n,n,62.9,n,n,n,20,n,n,n,8,n,n,n
2023-06-07 20:30:00,90.5,n,n,n,55,n,n,n,12,n,n,n,42.5,n,n,n,33,n,n,n,9,n,n,n,33.3,n,n,n,65.3,n,n,n,17.3,n,n,n,60.2,n,n,n,33,n,n,n,17,n,n,n
2023-06-07 21:30:00,109.7,n,n,n,81,n,n,n,17,n,n,n,39.9,n,n,n,28,n,n,n,16,n,n,n,29.1,n,n,n,48.8,n,n,n,17.6,n,n,n,102.4,n,n,n,72,n,n,n,19,n,n,n
2023-06-07 22:30:00,105.1,n,n,n,62,n,n,n,16,n,n,n,62.2,n,n,n,41,n,n,n,22,n,n,n,22.3,n,n,n,42.4,n,n,n,16.2,n,n,n,127.9,n,n,n,59,n,n,n,20,n,n,n
2023-06-07 23:30:00,90.8,n,n,n,61,n,n,n,20,n,n,n,74.3,n,n,n,51,n,n,n,24,n,n,n,16.7,n,n,n,35.4,n,n,n,13.9,n,n,n,98.1,n,n,n,46,n,n,n,17,n,n,n
2023-06-08 00:30:00,88.5,n,n,n,75,n,n,n,22,n,n,n,66,n,n,n,55,n,n,n,23,n,n,n,15.7,n,n,n,34.3,n,n,n,13.7,n,n,n,87,n,n,n,42,n,n,n,17,n,n,n
2023-06-08 01:30:00,81.2,n,n,n,50,n,n,n,17,n,n,n,66,n,n,n,51,n,n,n,22,n,n,n,13.5,n,n,n,30.4,n,n,n,11.7,n,n,n,74.3,n,n,n,35,n,n,n,14,n,n,n
2023-06-08 02:30:00,63.4,n,n,n,44,n,n,n,20,n,n,n,61.1,n,n,n,50,n,n,n,22,n,n,n,12,n,n,n,26.6,n,n,n,11.2,n,n,n,64.3,n,n,n,34,n,n,n,13,n,n,n
2023-06-08 03:30:00,55.7,n,n,n,42,n,n,n,16,n,n,n,59.5,n,n,n,45,n,n,n,18,n,n,n,11.4,n,n,n,23.9,n,n,n,11,n,n,n,71.9,n,n,n,47,n,n,n,14,n,n,n
2023-06-08 04:30:00,52.2,n,n,n,42,n,n,n,13,n,n,n,55.9,n,n,n,40,n,n,n,20,n,n,n,11.7,n,n,n,24.3,n,n,n,11.3,n,n,n,75.6,n,n,n,39,n,n,n,14,n,n,n
2023-06-08 05:30:00,56,n,n,n,38,n,n,n,12,n,n,n,61.3,n,n,n,41,n,n,n,19,n,n,n,12.7,n,n,n,26.6,n,n,n,13.5,n,n,n,65.4,n,n,n,39,n,n,n,14,n,n,n
2023-06-08 06:30:00,66.7,n,n,n,46,n,n,n,13,n,n,n,90.6,n,n,n,58,n,n,n,22,n,n,n,25.1,n,n,n,28.8,n,n,n,16.3,n,n,n,80.5,n,n,n,27,n,n,n,13,n,n,n
2023-06-08 07:30:00,65.5,n,n,n,39,n,n,n,14,n,n,n,80.1,n,n,n,42,n,n,n,18,n,n,n,20.9,n,n,n,37,n,n,n,16.2,n,n,n,74.7,n,n,n,33,n,n,n,14,n,n,n
2023-06-08 08:30:00,71.5,n,n,n,47,n,n,n,18,n,n,n,69.6,n,n,n,41,n,n,n,20,n,n,n,34.6,n,n,n,51.3,n,n,n,20.6,n,n,n,68.7,n,n,n,33,n,n,n,16,n,n,n
2023-06-08 09:30:00,54.1,n,n,n,25,n,n,n,6,n,n,n,45.8,n,n,n,30,n,n,n,13,n,n,n,19.5,n,n,n,34.5,n,n,n,11.5,n,n,n,51,n,n,n,16,n,n,n,8,n,n,n
2023-06-08 10:30:00,43.4,n,n,n,23,n,n,n,3,n,n,n,37.7,n,n,n,24,n,n,n,9,n,n,n,24.3,n,n,n,31,n,n,n,6.4,n,n,n,32.2,n,n,n,23,n,n,n,9,n,n,n
2023-06-08 11:30:00,36.5,n,n,n,18,n,n,n,5,n,n,n,33.4,n,n,n,20,n,n,n,7,n,n,n,16.9,n,n,n,25.1,n,n,n,5.4,n,n,n,26.5,n,n,n,16,n,n,n,7,n,n,n
2023-06-08 12:00:00,n,n,63.8,VM,n,n,42,VM,n,n,11.7,VM,n,n,54.9,VM,n,n,38,VM,n,n,14.9,VM,n,n,20.5,VM,n,n,35.1,VM,n,n,11.8,VM,n,n,54.4,VM,n,n,29.3,VM,n,n,11.7,VM
2023-06-08 12:30:00,32.1,n,n,n,27,n,n,n,2,n,n,n,34,n,n,n,n,n,n,n,6,n,n,n,1.7,n,n,n,15.9,n,n,n,2.5,n,n,n,20.3,n,n,n,12,n,n,n,6,n,n,n
2023-06-08 13:30:00,33.2,n,n,n,22,n,n,n,2,n,n,n,32.1,n,n,n,19,n,n,n,5,n,n,n,5.8,n,n,n,16.8,n,n,n,3.2,n,n,n,15.1,n,n,n,12,n,n,n,5,n,n,n
2023-06-08 14:30:00,31.3,n,n,n,19,n,n,n,5,n,n,n,37.9,n,n,n,16,n,n,n,8,n,n,n,5.9,n,n,n,21.4,n,n,n,4.5,n,n,n,14.7,n,n,n,11,n,n,n,3,n,n,n
2023-06-08 15:30:00,33.3,n,n,n,18,n,n,n,2,n,n,n,33,n,n,n,23,n,n,n,9,n,n,n,16.6,n,n,n,26.3,n,n,n,6.5,n,n,n,14.5,n,n,n,9,n,n,n,3,n,n,n
2023-06-08 16:30:00,104.1,n,n,n,79,n,n,n,8,n,n,n,81.1,n,n,n,59,n,n,n,9,n,n,n,31,n,n,n,37.1,n,n,n,11.2,n,n,n,18.9,n,n,n,16,n,n,n,7,n,n,n
2023-06-08 17:30:00,96,n,n,n,38,n,n,n,7,n,n,n,91.6,n,n,n,57,n,n,n,11,n,n,n,42.5,n,n,n,56.4,n,n,n,15,n,n,n,46.9,n,n,n,22,n,n,n,5,n,n,n
2023-06-08 18:30:00,83,n,n,n,42,n,n,n,11,n,n,n,53,n,n,n,38,n,n,n,14,n,n,n,43.3,n,n,n,64.6,n,n,n,16.7,n,n,n,56.3,n,n,n,39,n,n,n,23,n,n,n
2023-06-08 19:30:00,104.9,n,n,n,68,n,n,n,19,n,n,n,57.8,n,n,n,41,n,n,n,16,n,n,n,34,n,n,n,60.7,n,n,n,16.4,n,n,n,49.4,n,n,n,27,n,n,n,6,n,n,n
2023-06-08 20:30:00,72.3,n,n,n,61,n,n,n,19,n,n,n,41.9,n,n,n,30,n,n,n,16,n,n,n,27.6,n,n,n,48.2,n,n,n,14.8,n,n,n,50.4,n,n,n,36,n,n,n,14,n,n,n
2023-06-08 21:30:00,79.2,n,n,n,59,n,n,n,13,n,n,n,35.3,n,n,n,25,n,n,n,16,n,n,n,25.7,n,n,n,44.8,n,n,n,14.7,n,n,n,75.2,n,n,n,52,n,n,n,23,n,n,n
2023-06-08 22:30:00,61.5,n,n,n,39,n,n,n,17,n,n,n,37.3,n,n,n,29,n,n,n,16,n,n,n,20,n,n,n,39.9,n,n,n,15,n,n,n,95.7,n,n,n,51,n,n,n,13,n,n,n
2023-06-08 23:30:00,65.2,n,n,n,46,n,n,n,17,n,n,n,55.7,n,n,n,40,n,n,n,19,n,n,n,19.8,n,n,n,36.8,n,n,n,13.5,n,n,n,75.9,n,n,n,33,n,n,n,19,n,n,n
2023-06-09 00:30:00,66.9,n,n,n,52,n,n,n,22,n,n,n,60.7,n,n,n,47,n,n,n,23,n,n,n,17.7,n,n,n,36.5,n,n,n,14.9,n,n,n,66.2,n,n,n,36,n,n,n,9,n,n,n
2023-06-09 01:30:00,54.3,n,n,n,38,n,n,n,14,n,n,n,66.9,n,n,n,53,n,n,n,29,n,n,n,13,n,n,n,29.7,n,n,n,12.9,n,n,n,65.4,n,n,n,33,n,n,n,20,n,n,n
2023-06-09 02:30:00,53.5,n,n,n,44,n,n,n,14,n,n,n,53.3,n,n,n,41,n,n,n,22,n,n,n,14.1,n,n,n,26.4,n,n,n,10.3,n,n,n,61.4,n,n,n,38,n,n,n,14,n,n,n
2023-06-09 03:30:00,72.1,n,n,n,41,n,n,n,17,n,n,n,47.1,n,n,n,34,n,n,n,16,n,n,n,11.9,n,n,n,25,n,n,n,11,n,n,n,62.7,n,n,n,36,n,n,n,17,n,n,n
2023-06-09 04:30:00,47.7,n,n,n,34,n,n,n,8,n,n,n,45.3,n,n,n,33,n,n,n,17,n,n,n,11.1,n,n,n,23.8,n,n,n,12,n,n,n,57,n,n,n,25,n,n,n,13,n,n,n
2023-06-09 05:30:00,49.3,n,n,n,39,n,n,n,20,n,n,n,57.6,n,n,n,40,n,n,n,22,n,n,n,14.3,n,n,n,24.5,n,n,n,12.3,n,n,n,44.9,n,n,n,23,n,n,n,14,n,n,n
2023-06-09 06:30:00,72.3,n,n,n,42,n,n,n,11,n,n,n,88.3,n,n,n,59,n,n,n,20,n,n,n,22.3,n,n,n,25.5,n,n,n,12.6,n,n,n,47.3,n,n,n,24,n,n,n,9,n,n,n
2023-06-09 07:30:00,58.6,n,n,n,36,n,n,n,18,n,n,n,95.4,n,n,n,56,n,n,n,17,n,n,n,27.5,n,n,n,40,n,n,n,17.3,n,n,n,59.2,n,n,n,31,n,n,n,13,n,n,n
2023-06-09 08:30:00,65.3,n,n,n,33,n,n,n,17,n,n,n,70.1,n,n,n,41,n,n,n,12,n,n,n,37.3,n,n,n,63.5,n,n,n,23.3,n,n,n,58.6,n,n,n,29,n,n,n,16,n,n,n
2023-06-09 09:30:00,58.1,n,n,n,51,n,n,n,9,n,n,n,50.1,n,n,n,28,n,n,n,12,n,n,n,29.8,n,n,n,41.6,n,n,n,12.5,n,n,n,48.9,n,n,n,17,n,n,n,8,n,n,n
2023-06-09 10:30:00,56.7,n,n,n,23,n,n,n,6,n,n,n,35.2,n,n,n,18,n,n,n,12,n,n,n,11.8,n,n,n,29.5,n,n,n,8.3,n,n,n,32.1,n,n,n,16,n,n,n,7,n,n,n
2023-06-09 11:30:00,30.9,n,n,n,12,n,n,n,3,n,n,n,38.6,n,n,n,25,n,n,n,7,n,n,n,14.9,n,n,n,27.6,n,n,n,6.5,n,n,n,25.7,n,n,n,16,n,n,n,3,n,n,n
2023-06-09 12:00:00,n,n,64,VM,n,n,39.9,VM,n,n,11.1,VM,n,n,61.5,VM,n,n,39.3,VM,n,n,15.8,VM,n,n,20.9,VM,n,n,35.4,VM,n,n,11.8,VM,n,n,48.4,VM,n,n,25.7,VM,n,n,10.9,VM
2023-06-09 12:30:00,24.5,n,n,n,17,n,n,n,2,n,n,n,60.6,n,n,n,35,n,n,n,16,n,n,n,15.3,n,n,n,21.1,n,n,n,2.4,n,n,n,26.8,n,n,n,12,n,n,n,7,n,n,n
2023-06-09 13:30:00,25.7,n,n,n,22,n,n,n,2,n,n,n,57.6,n,n,n,34,n,n,n,13,n,n,n,10.8,n,n,n,22.3,n,n,n,3.5,n,n,n,25.4,n,n,n,19,n,n,n,5,n,n,n
2023-06-09 14:30:00,40.5,n,n,n,23,n,n,n,2,n,n,n,54.6,n,n,n,31,n,n,n,12,n,n,n,16.4,n,n,n,31,n,n,n,9,n,n,n,30.5,n,n,n,18,n,n,n,n,n,n,n
2023-06-09 15:30:00,53.3,n,n,n,29,n,n,n,3,n,n,n,57.9,n,n,n,28,n,n,n,12,n,n,n,11.1,n,n,n,24.2,n,n,n,5,n,n,n,23.6,n,n,n,16,n,n,n,7,n,n,n
2023-06-09 16:30:00,82.2,n,n,n,57,n,n,n,5,n,n,n,51.4,n,n,n,35,n,n,n,14,n,n,n,12.7,n,n,n,25.3,n,n,n,6.3,n,n,n,20.6,n,n,n,16,n,n,n,5,n,n,n
2023-06-09 17:30:00,109.1,n,n,n,48,n,n,n,12,n,n,n,67.1,n,n,n,29,n,n,n,8,n,n,n,52.6,n,n,n,62.1,n,n,n,16.2,n,n,n,34,n,n,n,30,n,n,n,12,n,n,n
