2024-12-05 12:30:00,18,n,n,n,16,n,n,n,9,n,n,n,27,n,n,n,12,n,n,n,7,n,n,n,31,n,n,n,27,n,n,n,10,n,n,n,19,n,n,n,19,n,n,n,9,n,n,n
2024-12-05 13:30:00,33,n,n,n,19,n,n,n,7,n,n,n,26,n,n,n,11,n,n,n,8,n,n,n,40,n,n,n,19,n,n,n,9,n,n,n,22,n,n,n,16,n,n,n,8,n,n,n
2024-12-05 14:30:00,35,n,n,n,19,n,n,n,8,n,n,n,21,n,n,n,8,n,n,n,9,n,n,n,31,n,n,n,18,n,n,n,8,n,n,n,27,n,n,n,18,n,n,n,7,n,n,n
2024-12-05 15:30:00,25,n,n,n,18,n,n,n,7,n,n,n,27,n,n,n,12,n,n,n,9,n,n,n,48,n,n,n,28,n,n,n,15,n,n,n,32,n,n,n,18,n,n,n,6,n,n,n
2024-12-05 16:30:00,31,n,n,n,12,n,n,n,14,n,n,n,35,n,n,n,18,n,n,n,8,n,n,n,50,n,n,n,28,n,n,n,18,n,n,n,31,n,n,n,25,n,n,n,9,n,n,n
2024-12-05 17:30:00,46,n,n,n,22,n,n,n,11,n,n,n,56,n,n,n,31,n,n,n,12,n,n,n,55,n,n,n,33,n,n,n,14,n,n,n,32,n,n,n,20,n,n,n,9,n,n,n
2024-12-05 18:30:00,45,n,n,n,27,n,n,n,13,n,n,n,53,n,n,n,22,n,n,n,16,n,n,n,62,n,n,n,38,n,n,n,16,n,n,n,38,n,n,n,25,n,n,n,11,n,n,n
2024-12-05 19:30:00,71,n,n,n,41,n,n,n,17,n,n,n,51,n,n,n,25,n,n,n,16,n,n,n,184,n,n,n,111,n,n,n,46,n,n,n,31,n,n,n,18,n,n,n,12,n,n,n
2024-12-05 20:30:00,56,n,n,n,33,n,n,n,18,n,n,n,60,n,n,n,28,n,n,n,12,n,n,n,152,n,n,n,78,n,n,n,30,n,n,n,33,n,n,n,20,n,n,n,11,n,n,n
2024-12-05 21:30:00,84,n,n,n,46,n,n,n,14,n,n,n,65,n,n,n,29,n,n,n,11,n,n,n,100,n,n,n,53,n,n,n,24,n,n,n,35,n,n,n,22,n,n,n,16,n,n,n
2024-12-05 22:30:00,69,n,n,n,24,n,n,n,6,n,n,n,53,n,n,n,24,n,n,n,7,n,n,n,87,n,n,n,50,n,n,n,18,n,n,n,32,n,n,n,19,n,n,n,12,n,n,n
2024-12-05 23:30:00,94,n,n,n,36,n,n,n,6,n,n,n,49,n,n,n,25,n,n,n,11,n,n,n,82,n,n,n,45,n,n,n,18,n,n,n,30,n,n,n,22,n,n,n,11,n,n,n
2024-12-06 00:30:00,40,n,n,n,20,n,n,n,6,n,n,n,34,n,n,n,17,n,n,n,11,n,n,n,62,n,n,n,35,n,n,n,13,n,n,n,33,n,n,n,22,n,n,n,7,n,n,n
2024-12-06 01:30:00,29,n,n,n,22,n,n,n,12,n,n,n,37,n,n,n,17,n,n,n,n,n,n,n,46,n,n,n,30,n,n,n,14,n,n,n,25,n,n,n,23,n,n,n,13,n,n,n
2024-12-06 02:30:00,19,n,n,n,14,n,n,n,14,n,n,n,22,n,n,n,9,n,n,n,12,n,n,n,36,n,n,n,27,n,n,n,10,n,n,n,27,n,n,n,17,n,n,n,7,n,n,n
2024-12-06 03:30:00,31,n,n,n,19,n,n,n,8,n,n,n,30,n,n,n,17,n,n,n,13,n,n,n,35,n,n,n,24,n,n,n,13,n,n,n,27,n,n,n,19,n,n,n,9,n,n,n
2024-12-06 04:30:00,27,n,n,n,16,n,n,n,3,n,n,n,26,n,n,n,13,n,n,n,9,n,n,n,38,n,n,n,31,n,n,n,15,n,n,n,34,n,n,n,23,n,n,n,7,n,n,n
2024-12-06 05:30:00,45,n,n,n,24,n,n,n,12,n,n,n,50,n,n,n,29,n,n,n,8,n,n,n,57,n,n,n,35,n,n,n,20,n,n,n,33,n,n,n,27,n,n,n,8,n,n,n
2024-12-06 06:30:00,43,n,n,n,26,n,n,n,12,n,n,n,60,n,n,n,23,n,n,n,12,n,n,n,58,n,n,n,38,n,n,n,19,n,n,n,36,n,n,n,23,n,n,n,17,n,n,n
2024-12-06 07:30:00,37,n,n,n,24,n,n,n,11,n,n,n,41,n,n,n,18,n,n,n,17,n,n,n,63,n,n,n,40,n,n,n,11,n,n,n,36,n,n,n,14,n,n,n,13,n,n,n
2024-12-06 08:30:00,32,n,n,n,25,n,n,n,11,n,n,n,50,n,n,n,27,n,n,n,8,n,n,n,48,n,n,n,31,n,n,n,13,n,n,n,26,n,n,n,23,n,n,n,11,n,n,n
2024-12-06 09:30:00,34,n,n,n,17,n,n,n,8,n,n,n,n,n,n,n,18,n,n,n,7,n,n,n,38,n,n,n,33,n,n,n,8,n,n,n,25,n,n,n,19,n,n,n,13,n,n,n
2024-12-06 10:30:00,34,n,n,n,17,n,n,n,11,n,n,n,30,n,n,n,17,n,n,n,7,n,n,n,85,n,n,n,44,n,n,n,17,n,n,n,31,n,n,n,17,n,n,n,12,n,n,n
2024-12-06 11:30:00,33,n,n,n,18,n,n,n,7,n,n,n,38,n,n,n,13,n,n,n,11,n,n,n,104,n,n,n,34,n,n,n,16,n,n,n,n,n,n,n,20,n,n,n,n,n,n,n
2024-12-06 12:00:00,n,n,47.9,VM,n,n,25.9,VM,n,n,9.9,VM,n,n,43.8,VM,n,n,19.3,VM,n,n,10,VM,n,n,107.9,VM,n,n,47.6,VM,n,n,17.5,VM,n,n,33,VM,n,n,21.3,VM,n,n,9.6,VM
2024-12-06 12:30:00,45,n,n,n,22,n,n,n,6,n,n,n,38,n,n,n,8,n,n,n,5,n,n,n,24,n,n,n,14,n,n,n,12,n,n,n,29,n,n,n,18,n,n,n,2,n,n,n
2024-12-06 13:30:00,52,n,n,n,30,n,n,n,6,n,n,n,46,n,n,n,14,n,n,n,1,n,n,n,64,n,n,n,29,n,n,n,14,n,n,n,30,n,n,n,14,n,n,n,1,n,n,n
2024-12-06 14:30:00,58,n,n,n,27,n,n,n,6,n,n,n,37,n,n,n,16,n,n,n,7,n,n,n,655,n,n,n,195,n,n,n,38,n,n,n,34,n,n,n,19,n,n,n,3,n,n,n
2024-12-06 15:30:00,39,n,n,n,13,n,n,n,5,n,n,n,33,n,n,n,12,n,n,n,9,n,n,n,526,n,n,n,135,n,n,n,28,n,n,n,35,n,n,n,18,n,n,n,8,n,n,n
2024-12-06 16:30:00,53,n,n,n,28,n,n,n,9,n,n,n,36,n,n,n,9,n,n,n,6,n,n,n,34,n,n,n,22,n,n,n,10,n,n,n,28,n,n,n,18,n,n,n,7,n,n,n
2024-12-06 17:30:00,59,n,n,n,27,n,n,n,7,n,n,n,46,n,n,n,20,n,n,n,11,n,n,n,56,n,n,n,28,n,n,n,8,n,n,n,29,n,n,n,27,n,n,n,9,n,n,n
2024-12-06 18:30:00,66,n,n,n,23,n,n,n,9,n,n,n,41,n,n,n,13,n,n,n,6,n,n,n,64,n,n,n,40,n,n,n,12,n,n,n,33,n,n,n,20,n,n,n,13,n,n,n
2024-12-06 19:30:00,108,n,n,n,59,n,n,n,9,n,n,n,47,n,n,n,23,n,n,n,9,n,n,n,137,n,n,n,78,n,n,n,26,n,n,n,35,n,n,n,22,n,n,n,8,n,n,n
2024-12-06 20:30:00,85,n,n,n,52,n,n,n,16,n,n,n,47,n,n,n,19,n,n,n,9,n,n,n,121,n,n,n,67,n,n,n,35,n,n,n,38,n,n,n,23,n,n,n,7,n,n,n
2024-12-06 21:30:00,49,n,n,n,30,n,n,n,13,n,n,n,75,n,n,n,41,n,n,n,13,n,n,n,100,n,n,n,50,n,n,n,27,n,n,n,47,n,n,n,29,n,n,n,9,n,n,n
2024-12-06 22:30:00,70,n,n,n,34,n,n,n,19,n,n,n,71,n,n,n,33,n,n,n,16,n,n,n,77,n,n,n,42,n,n,n,19,n,n,n,40,n,n,n,23,n,n,n,14,n,n,n
2024-12-06 23:30:00,62,n,n,n,34,n,n,n,17,n,n,n,73,n,n,n,38,n,n,n,22,n,n,n,62,n,n,n,41,n,n,n,21,n,n,n,49,n,n,n,34,n,n,n,23,n,n,n
2024-12-07 00:30:00,n,n,n,n,24,n,n,n,8,n,n,n,62,n,n,n,34,n,n,n,17,n,n,n,59,n,n,n,35,n,n,n,22,n,n,n,59,n,n,n,39,n,n,n,11,n,n,n
2024-12-07 01:30:00,n,n,n,n,26,n,n,n,9,n,n,n,61,n,n,n,29,n,n,n,13,n,n,n,51,n,n,n,31,n,n,n,16,n,n,n,57,n,n,n,35,n,n,n,22,n,n,n
2024-12-07 02:30:00,n,n,n,n,18,n,n,n,9,n,n,n,51,n,n,n,25,n,n,n,13,n,n,n,47,n,n,n,33,n,n,n,22,n,n,n,53,n,n,n,35,n,n,n,18,n,n,n
2024-12-07 03:30:00,n,n,n,n,20,n,n,n,8,n,n,n,39,n,n,n,27,n,n,n,13,n,n,n,36,n,n,n,22,n,n,n,17,n,n,n,57,n,n,n,31,n,n,n,12,n,n,n
2024-12-07 04:30:00,n,n,n,n,27,n,n,n,12,n,n,n,47,n,n,n,27,n,n,n,12,n,n,n,40,n,n,n,29,n,n,n,15,n,n,n,43,n,n,n,29,n,n,n,14,n,n,n
2024-12-07 05:30:00,n,n,n,n,35,n,n,n,12,n,n,n,62,n,n,n,33,n,n,n,12,n,n,n,48,n,n,n,27,n,n,n,15,n,n,n,49,n,n,n,29,n,n,n,17,n,n,n
2024-12-07 06:30:00,n,n,n,n,31,n,n,n,11,n,n,n,65,n,n,n,28,n,n,n,13,n,n,n,51,n,n,n,42,n,n,n,16,n,n,n,38,n,n,n,24,n,n,n,19,n,n,n
2024-12-07 07:30:00,n,n,n,n,21,n,n,n,14,n,n,n,46,n,n,n,18,n,n,n,11,n,n,n,49,n,n,n,40,n,n,n,12,n,n,n,40,n,n,n,25,n,n,n,16,n,n,n
2024-12-07 08:30:00,n,n,n,n,19,n,n,n,11,n,n,n,42,n,n,n,13,n,n,n,8,n,n,n,42,n,n,n,24,n,n,n,15,n,n,n,32,n,n,n,24,n,n,n,14,n,n,n
2024-12-07 09:30:00,n,n,n,n,22,n,n,n,11,n,n,n,40,n,n,n,19,n,n,n,9,n,n,n,40,n,n,n,27,n,n,n,13,n,n,n,37,n,n,n,22,n,n,n,11,n,n,n
2024-12-07 10:30:00,n,n,n,n,19,n,n,n,8,n,n,n,59,n,n,n,n,n,n,n,12,n,n,n,46,n,n,n,30,n,n,n,12,n,n,n,47,n,n,n,27,n,n,n,17,n,n,n
2024-12-07 11:30:00,n,n,n,n,25,n,n,n,11,n,n,n,78,n,n,n,30,n,n,n,9,n,n,n,51,n,n,n,28,n,n,n,10,n,n,n,44,n,n,n,29,n,n,n,7,n,n,n
2024-12-07 12:00:00,n,n,n,n,n,n,26.4,VM,n,n,10.7,VM,n,n,53.7,VM,n,n,23.7,VM,n,n,10.4,VM,n,n,56.5,VM,n,n,34.4,VM,n,n,15.2,VM,n,n,41.4,VM,n,n,25.2,VM,n,n,14.3,VM
2024-12-07 12:30:00,n,n,n,n,19,n,n,n,6,n,n,n,45,n,n,n,17,n,n,n,11,n,n,n,46,n,n,n,28,n,n,n,10,n,n,n,27,n,n,n,24,n,n,n,7,n,n,n
2024-12-07 13:30:00,n,n,n,n,19,n,n,n,6,n,n,n,36,n,n,n,7,n,n,n,8,n,n,n,34,n,n,n,17,n,n,n,14,n,n,n,22,n,n,n,19,n,n,n,13,n,n,n
2024-12-07 14:30:00,n,n,n,n,18,n,n,n,11,n,n,n,26,n,n,n,9,n,n,n,7,n,n,n,21,n,n,n,16,n,n,n,12,n,n,n,24,n,n,n,12,n,n,n,11,n,n,n
2024-12-07 15:30:00,n,n,n,n,13,n,n,n,9,n,n,n,24,n,n,n,8,n,n,n,7,n,n,n,27,n,n,n,20,n,n,n,10,n,n,n,26,n,n,n,18,n,n,n,14,n,n,n
2024-12-07 16:30:00,n,n,n,n,15,n,n,n,5,n,n,n,23,n,n,n,8,n,n,n,7,n,n,n,22,n,n,n,17,n,n,n,10,n,n,n,23,n,n,n,13,n,n,n,13,n,n,n
2024-12-07 17:30:00,n,n,n,n,59,n,n,n,11,n,n,n,32,n,n,n,9,n,n,n,3,n,n,n,24,n,n,n,36,n,n,n,8,n,n,n,19,n,n,n,9,n,n,n,8,n,n,n
2024-12-07 18:30:00,n,n,n,n,34,n,n,n,13,n,n,n,127,n,n,n,47,n,n,n,7,n,n,n,118,n,n,n,56,n,n,n,17,n,n,n,47,n,n,n,27,n,n,n,14,n,n,n
2024-12-07 19:30:00,n,n,n,n,55,n,n,n,14,n,n,n,63,n,n,n,27,n,n,n,12,n,n,n,131,n,n,n,63,n,n,n,23,n,n,n,50,n,n,n,25,n,n,n,13,n,n,n
2024-12-07 20:30:00,n,n,n,n,23,n,n,n,12,n,n,n,67,n,n,n,34,n,n,n,9,n,n,n,135,n,n,n,70,n,n,n,20,n,n,n,37,n,n,n,18,n,n,n,14,n,n,n
2024-12-07 21:30:00,n,n,n,n,37,n,n,n,9,n,n,n,52,n,n,n,28,n,n,n,16,n,n,n,96,n,n,n,51,n,n,n,18,n,n,n,52,n,n,n,22,n,n,n,18,n,n,n
2024-12-07 22:30:00,n,n,n,n,24,n,n,n,12,n,n,n,75,n,n,n,31,n,n,n,11,n,n,n,96,n,n,n,52,n,n,n,24,n,n,n,60,n,n,n,34,n,n,n,19,n,n,n
2024-12-07 23:30:00,n,n,n,n,30,n,n,n,25,n,n,n,67,n,n,n,38,n,n,n,n,n,n,n,46,n,n,n,31,n,n,n,14,n,n,n,51,n,n,n,34,n,n,n,22,n,n,n
2024-12-08 00:30:00,n,n,n,n,28,n,n,n,13,n,n,n,66,n,n,n,38,n,n,n,17,n,n,n,58,n,n,n,34,n,n,n,19,n,n,n,56,n,n,n,31,n,n,n,12,n,n,n
2024-12-08 01:30:00,n,n,n,n,31,n,n,n,18,n,n,n,65,n,n,n,38,n,n,n,17,n,n,n,52,n,n,n,31,n,n,n,15,n,n,n,60,n,n,n,40,n,n,n,16,n,n,n
2024-12-08 02:30:00,n,n,n,n,33,n,n,n,14,n,n,n,56,n,n,n,30,n,n,n,9,n,n,n,40,n,n,n,22,n,n,n,14,n,n,n,52,n,n,n,39,n,n,n,18,n,n,n
2024-12-08 03:30:00,n,n,n,n,33,n,n,n,9,n,n,n,55,n,n,n,29,n,n,n,11,n,n,n,38,n,n,n,25,n,n,n,14,n,n,n,58,n,n,n,39,n,n,n,18,n,n,n
2024-12-08 04:30:00,n,n,n,n,26,n,n,n,16,n,n,n,55,n,n,n,29,n,n,n,14,n,n,n,33,n,n,n,16,n,n,n,16,n,n,n,54,n,n,n,30,n,n,n,14,n,n,n
2024-12-08 05:30:00,n,n,n,n,25,n,n,n,12,n,n,n,59,n,n,n,30,n,n,n,13,n,n,n,37,n,n,n,28,n,n,n,18,n,n,n,46,n,n,n,28,n,n,n,18,n,n,n
2024-12-08 06:30:00,n,n,n,n,30,n,n,n,14,n,n,n,50,n,n,n,20,n,n,n,13,n,n,n,34,n,n,n,27,n,n,n,14,n,n,n,48,n,n,n,28,n,n,n,11,n,n,n
2024-12-08 07:30:00,n,n,n,n,28,n,n,n,17,n,n,n,43,n,n,n,22,n,n,n,14,n,n,n,38,n,n,n,29,n,n,n,13,n,n,n,43,n,n,n,30,n,n,n,9,n,n,n
2024-12-08 08:30:00,n,n,n,n,34,n,n,n,6,n,n,n,40,n,n,n,22,n,n,n,13,n,n,n,30,n,n,n,22,n,n,n,10,n,n,n,52,n,n,n,27,n,n,n,14,n,n,n
2024-12-08 09:30:00,n,n,n,n,21,n,n,n,6,n,n,n,47,n,n,n,16,n,n,n,7,n,n,n,45,n,n,n,22,n,n,n,8,n,n,n,50,n,n,n,28,n,n,n,11,n,n,n
2024-12-08 10:30:00,n,n,n,n,26,n,n,n,6,n,n,n,47,n,n,n,17,n,n,n,5,n,n,n,30,n,n,n,20,n,n,n,13,n,n,n,39,n,n,n,18,n,n,n,11,n,n,n
2024-12-08 11:30:00,n,n,n,n,15,n,n,n,11,n,n,n,22,n,n,n,19,n,n,n,8,n,n,n,25,n,n,n,16,n,n,n,10,n,n,n,38,n,n,n,27,n,n,n,12,n,n,n
2024-12-08 12:00:00,n,n,n,n,n,n,29.7,VM,n,n,13.5,VM,n,n,53.6,VM,n,n,25,VM,n,n,12.3,VM,n,n,44.4,VM,n,n,27.1,VM,n,n,14.2,VM,n,n,51,VM,n,n,29.5,VM,n,n,12.5,VM
2024-12-08 12:30:00,n,n,n,n,14,n,n,n,11,n,n,n,34,n,n,n,13,n,n,n,11,n,n,n,29,n,n,n,20,n,n,n,16,n,n,n,40,n,n,n,18,n,n,n,7,n,n,n
2024-12-08 13:30:00,n,n,n,n,29,n,n,n,9,n,n,n,51,n,n,n,16,n,n,n,11,n,n,n,34,n,n,n,22,n,n,n,10,n,n,n,54,n,n,n,25,n,n,n,8,n,n,n
2024-12-08 14:30:00,n,n,n,n,28,n,n,n,8,n,n,n,76,n,n,n,30,n,n,n,12,n,n,n,38,n,n,n,29,n,n,n,17,n,n,n,83,n,n,n,38,n,n,n,7,n,n,n
2024-12-08 15:30:00,n,n,n,n,28,n,n,n,13,n,n,n,87,n,n,n,27,n,n,n,13,n,n,n,59,n,n,n,24,n,n,n,13,n,n,n,40,n,n,n,19,n,n,n,8,n,n,n
2024-12-08 16:30:00,n,n,n,n,23,n,n,n,16,n,n,n,40,n,n,n,19,n,n,n,13,n,n,n,48,n,n,n,27,n,n,n,9,n,n,n,52,n,n,n,28,n,n,n,14,n,n,n
2024-12-08 17:30:00,n,n,n,n,33,n,n,n,16,n,n,n,45,n,n,n,13,n,n,n,12,n,n,n,39,n,n,n,28,n,n,n,10,n,n,n,56,n,n,n,29,n,n,n,9,n,n,n
2024-12-08 18:30:00,n,n,n,n,29,n,n,n,11,n,n,n,44,n,n,n,20,n,n,n,11,n,n,n,40,n,n,n,25,n,n,n,15,n,n,n,35,n,n,n,19,n,n,n,8,n,n,n
2024-12-08 19:30:00,n,n,n,n,36,n,n,n,17,n,n,n,43,n,n,n,20,n,n,n,14,n,n,n,77,n,n,n,39,n,n,n,19,n,n,n,35,n,n,n,23,n,n,n,11,n,n,n
2024-12-08 20:30:00,n,n,n,n,31,n,n,n,27,n,n,n,82,n,n,n,41,n,n,n,14,n,n,n,65,n,n,n,35,n,n,n,16,n,n,n,47,n,n,n,28,n,n,n,14,n,n,n
2024-12-08 21:30:00,n,n,n,n,51,n,n,n,19,n,n,n,46,n,n,n,28,n,n,n,n,n,n,n,57,n,n,n,33,n,n,n,18,n,n,n,62,n,n,n,31,n,n,n,14,n,n,n
2024-12-08 22:30:00,n,n,n,n,33,n,n,n,11,n,n,n,73,n,n,n,33,n,n,n,12,n,n,n,48,n,n,n,30,n,n,n,16,n,n,n,61,n,n,n,45,n,n,n,19,n,n,n
2024-12-08 23:30:00,n,n,n,n,48,n,n,n,25,n,n,n,61,n,n,n,31,n,n,n,19,n,n,n,71,n,n,n,46,n,n,n,18,n,n,n,64,n,n,n,40,n,n,n,18,n,n,n
2024-12-09 00:30:00,n,n,n,n,28,n,n,n,20,n,n,n,61,n,n,n,29,n,n,n,17,n,n,n,45,n,n,n,18,n,n,n,22,n,n,n,59,n,n,n,25,n,n,n,14,n,n,n
2024-12-09 01:30:00,n,n,n,n,32,n,n,n,13,n,n,n,54,n,n,n,27,n,n,n,11,n,n,n,33,n,n,n,19,n,n,n,13,n,n,n,55,n,n,n,23,n,n,n,14,n,n,n
2024-12-09 02:30:00,n,n,n,n,26,n,n,n,9,n,n,n,39,n,n,n,19,n,n,n,13,n,n,n,39,n,n,n,29,n,n,n,13,n,n,n,40,n,n,n,18,n,n,n,18,n,n,n
2024-12-09 03:30:00,n,n,n,n,16,n,n,n,14,n,n,n,37,n,n,n,23,n,n,n,11,n,n,n,38,n,n,n,24,n,n,n,18,n,n,n,35,n,n,n,20,n,n,n,9,n,n,n
2024-12-09 04:30:00,n,n,n,n,19,n,n,n,8,n,n,n,40,n,n,n,13,n,n,n,9,n,n,n,35,n,n,n,25,n,n,n,18,n,n,n,37,n,n,n,23,n,n,n,13,n,n,n
2024-12-09 05:30:00,n,n,n,n,22,n,n,n,7,n,n,n,n,n,n,n,24,n,n,n,25,n,n,n,69,n,n,n,41,n,n,n,18,n,n,n,49,n,n,n,34,n,n,n,12,n,n,n
2024-12-09 06:30:00,n,n,n,n,29,n,n,n,16,n,n,n,45,n,n,n,17,n,n,n,5,n,n,n,95,n,n,n,59,n,n,n,27,n,n,n,62,n,n,n,34,n,n,n,18,n,n,n
2024-12-09 07:30:00,n,n,n,n,26,n,n,n,14,n,n,n,37,n,n,n,14,n,n,n,13,n,n,n,60,n,n,n,39,n,n,n,16,n,n,n,32,n,n,n,24,n,n,n,17,n,n,n
2024-12-09 08:30:00,n,n,n,n,34,n,n,n,8,n,n,n,42,n,n,n,18,n,n,n,9,n,n,n,42,n,n,n,25,n,n,n,14,n,n,n,34,n,n,n,18,n,n,n,18,n,n,n
2024-12-09 09:30:00,n,n,n,n,33,n,n,n,5,n,n,n,41,n,n,n,19,n,n,n,8,n,n,n,37,n,n,n,22,n,n,n,14,n,n,n,32,n,n,n,19,n,n,n,16,n,n,n
2024-12-09 10:30:00,63,n,n,n,n,n,n,n,6,n,n,n,38,n,n,n,12,n,n,n,13,n,n,n,50,n,n,n,31,n,n,n,13,n,n,n,57,n,n,n,28,n,n,n,11,n,n,n
2024-12-09 11:30:00,47,n,n,n,23,n,n,n,12,n,n,n,52,n,n,n,22,n,n,n,9,n,n,n,97,n,n,n,41,n,n,n,11,n,n,n,44,n,n,n,22,n,n,n,7,n,n,n
2024-12-09 12:00:00,n,n,n,n,n,n,29.6,VM,n,n,11,VM,n,n,50,VM,n,n,22.3,VM,n,n,11.8,VM,n,n,70.2,VM,n,n,36,VM,n,n,15.5,VM,n,n,45.2,VM,n,n,25.1,VM,n,n,12,VM
2024-12-09 12:30:00,60,n,n,n,31,n,n,n,11,n,n,n,41,n,n,n,18,n,n,n,7,n,n,n,55,n,n,n,23,n,n,n,8,n,n,n,36,n,n,n,22,n,n,n,8,n,n,n
2024-12-09 13:30:00,50,n,n,n,27,n,n,n,8,n,n,n,79,n,n,n,40,n,n,n,16,n,n,n,117,n,n,n,50,n,n,n,11,n,n,n,48,n,n,n,29,n,n,n,9,n,n,n
2024-12-09 14:30:00,80,n,n,n,41,n,n,n,8,n,n,n,94,n,n,n,40,n,n,n,7,n,n,n,188,n,n,n,74,n,n,n,16,n,n,n,59,n,n,n,30,n,n,n,7,n,n,n
2024-12-09 15:30:00,46,n,n,n,25,n,n,n,8,n,n,n,57,n,n,n,24,n,n,n,9,n,n,n,210,n,n,n,67,n,n,n,11,n,n,n,29,n,n,n,17,n,n,n,9,n,n,n
2024-12-09 16:30:00,70,n,n,n,38,n,n,n,11,n,n,n,37,n,n,n,19,n,n,n,8,n,n,n,64,n,n,n,33,n,n,n,12,n,n,n,57,n,n,n,30,n,n,n,12,n,n,n
2024-12-09 17:30:00,42,n,n,n,30,n,n,n,14,n,n,n,51,n,n,n,24,n,n,n,12,n,n,n,56,n,n,n,34,n,n,n,13,n,n,n,44,n,n,n,25,n,n,n,7,n,n,n
2024-12-09 18:30:00,89,n,n,n,52,n,n,n,13,n,n,n,42,n,n,n,22,n,n,n,13,n,n,n,52,n,n,n,34,n,n,n,17,n,n,n,46,n,n,n,22,n,n,n,7,n,n,n
2024-12-09 19:30:00,64,n,n,n,26,n,n,n,14,n,n,n,60,n,n,n,27,n,n,n,16,n,n,n,59,n,n,n,35,n,n,n,19,n,n,n,45,n,n,n,25,n,n,n,9,n,n,n
2024-12-09 20:30:00,106,n,n,n,53,n,n,n,9,n,n,n,64,n,n,n,27,n,n,n,9,n,n,n,99,n,n,n,50,n,n,n,23,n,n,n,52,n,n,n,30,n,n,n,13,n,n,n
2024-12-09 21:30:00,49,n,n,n,26,n,n,n,12,n,n,n,52,n,n,n,27,n,n,n,16,n,n,n,68,n,n,n,34,n,n,n,15,n,n,n,45,n,n,n,35,n,n,n,17,n,n,n
2024-12-09 22:30:00,47,n,n,n,27,n,n,n,14,n,n,n,58,n,n,n,24,n,n,n,18,n,n,n,48,n,n,n,40,n,n,n,17,n,n,n,60,n,n,n,36,n,n,n,14,n,n,n
2024-12-09 23:30:00,20,n,n,n,17,n,n,n,11,n,n,n,28,n,n,n,7,n,n,n,9,n,n,n,29,n,n,n,18,n,n,n,12,n,n,n,28,n,n,n,14,n,n,n,9,n,n,n
2024-12-10 00:30:00,10,n,n,n,7,n,n,n,17,n,n,n,14,n,n,n,8,n,n,n,6,n,n,n,16,n,n,n,19,n,n,n,10,n,n,n,28,n,n,n,12,n,n,n,8,n,n,n
2024-12-10 01:30:00,21,n,n,n,17,n,n,n,2,n,n,n,14,n,n,n,7,n,n,n,7,n,n,n,15,n,n,n,9,n,n,n,9,n,n,n,22,n,n,n,14,n,n,n,14,n,n,n
2024-12-10 02:30:00,35,n,n,n,21,n,n,n,8,n,n,n,15,n,n,n,5,n,n,n,8,n,n,n,15,n,n,n,9,n,n,n,8,n,n,n,24,n,n,n,14,n,n,n,12,n,n,n
2024-12-10 03:30:00,30,n,n,n,17,n,n,n,8,n,n,n,17,n,n,n,3,n,n,n,8,n,n,n,23,n,n,n,11,n,n,n,12,n,n,n,25,n,n,n,12,n,n,n,12,n,n,n
2024-12-10 04:30:00,31,n,n,n,19,n,n,n,7,n,n,n,18,n,n,n,8,n,n,n,5,n,n,n,20,n,n,n,7,n,n,n,17,n,n,n,23,n,n,n,16,n,n,n,13,n,n,n
2024-12-10 05:30:00,44,n,n,n,23,n,n,n,12,n,n,n,35,n,n,n,12,n,n,n,9,n,n,n,37,n,n,n,13,n,n,n,18,n,n,n,38,n,n,n,18,n,n,n,13,n,n,n
2024-12-10 06:30:00,35,n,n,n,16,n,n,n,13,n,n,n,44,n,n,n,24,n,n,n,12,n,n,n,67,n,n,n,n,n,n,n,n,n,n,n,55,n,n,n,31,n,n,n,11,n,n,n
2024-12-10 07:30:00,67,n,n,n,33,n,n,n,11,n,n,n,57,n,n,n,19,n,n,n,12,n,n,n,65,n,n,n,42,n,n,n,10,n,n,n,44,n,n,n,19,n,n,n,11,n,n,n
2024-12-10 08:30:00,90,n,n,n,47,n,n,n,12,n,n,n,52,n,n,n,24,n,n,n,9,n,n,n,44,n,n,n,27,n,n,n,13,n,n,n,37,n,n,n,19,n,n,n,11,n,n,n
2024-12-10 09:30:00,88,n,n,n,46,n,n,n,11,n,n,n,66,n,n,n,n,n,n,n,8,n,n,n,56,n,n,n,30,n,n,n,8,n,n,n,43,n,n,n,19,n,n,n,6,n,n,n
2024-12-10 10:30:00,59,n,n,n,36,n,n,n,9,n,n,n,55,n,n,n,n,n,n,n,11,n,n,n,123,n,n,n,46,n,n,n,11,n,n,n,55,n,n,n,30,n,n,n,6,n,n,n
2024-12-10 11:30:00,43,n,n,n,32,n,n,n,7,n,n,n,55,n,n,n,n,n,n,n,8,n,n,n,62,n,n,n,36,n,n,n,10,n,n,n,69,n,n,n,34,n,n,n,12,n,n,n
2024-12-10 12:00:00,n,n,39.8,VM,n,n,24.6,VM,n,n,9.9,VM,n,n,36.9,VM,n,n,n,n,n,n,9.2,VM,n,n,43.6,VM,n,n,23.3,VM,n,n,12.4,VM,n,n,37.3,VM,n,n,19.1,VM,n,n,9.5,VM
2024-12-10 12:30:00,43,n,n,n,21,n,n,n,7,n,n,n,44,n,n,n,n,n,n,n,13,n,n,n,38,n,n,n,20,n,n,n,10,n,n,n,44,n,n,n,23,n,n,n,9,n,n,n
2024-12-10 13:30:00,47,n,n,n,26,n,n,n,8,n,n,n,47,n,n,n,n,n,n,n,11,n,n,n,41,n,n,n,23,n,n,n,8,n,n,n,35,n,n,n,22,n,n,n,9,n,n,n
