2023-02-05 00:30:00,61.9,n,n,n,17.9,n,n,n,15.9,n,n,n,37.9,n,n,n,20,n,n,n,11,n,n,n,21,n,n,n,10.6,n,n,n,7.9,n,n,n,42.5,n,n,n,23,n,n,n,12,n,n,n
2023-02-05 01:30:00,48.9,n,n,n,13.1,n,n,n,11.5,n,n,n,33.5,n,n,n,20,n,n,n,9,n,n,n,17.4,n,n,n,6.8,n,n,n,6.8,n,n,n,20.8,n,n,n,14,n,n,n,6,n,n,n
2023-02-05 02:30:00,34.8,n,n,n,13.8,n,n,n,9.1,n,n,n,27.4,n,n,n,30,n,n,n,12,n,n,n,15.8,n,n,n,6.5,n,n,n,5.4,n,n,n,17.7,n,n,n,9,n,n,n,5,n,n,n
2023-02-05 03:30:00,30.6,n,n,n,18.8,n,n,n,14,n,n,n,21.6,n,n,n,8,n,n,n,11,n,n,n,15.5,n,n,n,7.5,n,n,n,5.6,n,n,n,25.2,n,n,n,12,n,n,n,9,n,n,n
2023-02-05 04:30:00,28.7,n,n,n,29.7,n,n,n,27.2,n,n,n,22.2,n,n,n,17,n,n,n,11,n,n,n,15,n,n,n,5.9,n,n,n,4.3,n,n,n,23.5,n,n,n,13,n,n,n,9,n,n,n
2023-02-05 05:30:00,27,n,n,n,5,n,n,n,3.9,n,n,n,22.7,n,n,n,13,n,n,n,7,n,n,n,17.3,n,n,n,3.9,n,n,n,4,n,n,n,21.3,n,n,n,11,n,n,n,6,n,n,n
2023-02-05 06:30:00,31.9,n,n,n,17.9,n,n,n,18.8,n,n,n,25.9,n,n,n,13,n,n,n,9,n,n,n,19.4,n,n,n,17.8,n,n,n,7.3,n,n,n,31.4,n,n,n,9,n,n,n,5,n,n,n
2023-02-05 07:30:00,37.2,n,n,n,19.5,n,n,n,13,n,n,n,24.5,n,n,n,14,n,n,n,6,n,n,n,14.6,n,n,n,10.6,n,n,n,6.2,n,n,n,31.7,n,n,n,16,n,n,n,7,n,n,n
2023-02-05 08:30:00,28.2,n,n,n,76.3,n,n,n,8.9,n,n,n,21.7,n,n,n,17,n,n,n,7,n,n,n,15.4,n,n,n,4.9,n,n,n,4.5,n,n,n,20.2,n,n,n,11,n,n,n,8,n,n,n
2023-02-05 09:30:00,20.1,n,n,n,49.1,n,n,n,10,n,n,n,20.1,n,n,n,20,n,n,n,5,n,n,n,15.2,n,n,n,8,n,n,n,4.3,n,n,n,31.1,n,n,n,17,n,n,n,5,n,n,n
2023-02-05 10:30:00,16.7,n,n,n,24.6,n,n,n,8.7,n,n,n,21.8,n,n,n,17,n,n,n,5,n,n,n,16.2,n,n,n,5,n,n,n,3.3,n,n,n,29,n,n,n,14,n,n,n,6,n,n,n
2023-02-05 11:30:00,25.7,n,n,n,16.1,n,n,n,10.2,n,n,n,27.3,n,n,n,22,n,n,n,7,n,n,n,14,n,n,n,5.5,n,n,n,2.3,n,n,n,43.9,n,n,n,14,n,n,n,5,n,n,n
2023-02-05 12:00:00,n,n,40.4,VM,n,n,21.5,VM,n,n,14.2,VM,n,n,26.7,VM,n,n,18.3,VM,n,n,8.5,VM,n,n,17.6,VM,n,n,12.5,VM,n,n,8.9,VM,n,n,33.2,VM,n,n,14.5,VM,n,n,7.3,VM
2023-02-05 12:30:00,28.8,n,n,n,20,n,n,n,18.6,n,n,n,29,n,n,n,23,n,n,n,9,n,n,n,12.6,n,n,n,4.5,n,n,n,1.5,n,n,n,52.2,n,n,n,23,n,n,n,8,n,n,n
2023-02-05 13:30:00,17.7,n,n,n,16.1,n,n,n,17,n,n,n,43.1,n,n,n,17,n,n,n,7,n,n,n,22,n,n,n,8.3,n,n,n,3,n,n,n,45.6,n,n,n,17,n,n,n,5,n,n,n
2023-02-05 14:30:00,37.7,n,n,n,19.4,n,n,n,18.1,n,n,n,16.6,n,n,n,8,n,n,n,6,n,n,n,19,n,n,n,12.6,n,n,n,5.4,n,n,n,42.5,n,n,n,13,n,n,n,2,n,n,n
2023-02-05 15:30:00,40.9,n,n,n,21.9,n,n,n,12.8,n,n,n,23.9,n,n,n,n,n,n,n,11,n,n,n,18.7,n,n,n,11.9,n,n,n,7,n,n,n,51.4,n,n,n,22,n,n,n,8,n,n,n
2023-02-05 16:30:00,43.9,n,n,n,20.1,n,n,n,15.6,n,n,n,38.4,n,n,n,17,n,n,n,8,n,n,n,20.8,n,n,n,86.1,n,n,n,77.2,n,n,n,50.5,n,n,n,17,n,n,n,8,n,n,n
2023-02-05 17:30:00,35,n,n,n,22.1,n,n,n,20.8,n,n,n,6.6,n,n,n,16,n,n,n,8,n,n,n,7.6,n,n,n,19.3,n,n,n,21.6,n,n,n,n,n,n,n,5,n,n,n,6,n,n,n
2023-02-05 18:30:00,21.4,n,n,n,22.8,n,n,n,9.8,n,n,n,18.6,n,n,n,17,n,n,n,7,n,n,n,19.1,n,n,n,n,n,n,n,n,n,n,n,15.9,n,n,n,12,n,n,n,8,n,n,n
2023-02-05 19:30:00,50.7,n,n,n,11.2,n,n,n,13.7,n,n,n,27.9,n,n,n,20,n,n,n,8,n,n,n,24.8,n,n,n,7.3,n,n,n,4.2,n,n,n,31,n,n,n,13,n,n,n,11,n,n,n
2023-02-05 20:30:00,72.3,n,n,n,4.4,n,n,n,11.8,n,n,n,33.9,n,n,n,19,n,n,n,8,n,n,n,24.4,n,n,n,13.2,n,n,n,4.4,n,n,n,47.6,n,n,n,19,n,n,n,8,n,n,n
2023-02-05 21:30:00,74.2,n,n,n,20.5,n,n,n,20.2,n,n,n,32.9,n,n,n,19,n,n,n,9,n,n,n,20.5,n,n,n,11.6,n,n,n,7.2,n,n,n,19.2,n,n,n,11,n,n,n,6,n,n,n
2023-02-05 22:30:00,83.3,n,n,n,17.6,n,n,n,16.5,n,n,n,29.5,n,n,n,27,n,n,n,11,n,n,n,19.8,n,n,n,6.6,n,n,n,3,n,n,n,36.8,n,n,n,17,n,n,n,11,n,n,n
2023-02-05 23:30:00,72.5,n,n,n,17.9,n,n,n,14.8,n,n,n,34.5,n,n,n,27,n,n,n,11,n,n,n,17.6,n,n,n,n,n,n,n,n,n,n,n,33.6,n,n,n,17,n,n,n,12,n,n,n
2023-02-06 00:30:00,68.8,n,n,n,5.4,n,n,n,8.9,n,n,n,35.9,n,n,n,23,n,n,n,11,n,n,n,17.3,n,n,n,43.1,n,n,n,42.2,n,n,n,35.5,n,n,n,18,n,n,n,7,n,n,n
2023-02-06 01:30:00,75.5,n,n,n,6.8,n,n,n,14,n,n,n,29.1,n,n,n,16,n,n,n,14,n,n,n,14.7,n,n,n,10,n,n,n,7.2,n,n,n,25.1,n,n,n,14,n,n,n,7,n,n,n
2023-02-06 02:30:00,56.6,n,n,n,1,VU,n,n,10.1,n,n,n,25.1,n,n,n,24,n,n,n,11,n,n,n,16.7,n,n,n,n,n,n,n,n,n,n,n,25.8,n,n,n,17,n,n,n,6,n,n,n
2023-02-06 03:30:00,35.2,n,n,n,n,n,n,n,1.7,n,n,n,23.8,n,n,n,17,n,n,n,7,n,n,n,11.7,n,n,n,8.8,n,n,n,3.6,n,n,n,33,n,n,n,14,n,n,n,9,n,n,n
2023-02-06 04:30:00,27.3,n,n,n,10.6,n,n,n,6.1,n,n,n,12.1,n,n,n,9,n,n,n,5,n,n,n,5.9,n,n,n,n,n,n,n,0.3,n,n,n,14.4,n,n,n,9,n,n,n,6,n,n,n
2023-02-06 05:30:00,27.5,n,n,n,22.1,n,n,n,n,n,n,n,14.3,n,n,n,13,n,n,n,5,n,n,n,8.7,n,n,n,3.5,n,n,n,1.3,n,n,n,17.3,n,n,n,7,n,n,n,3,n,n,n
2023-02-06 06:30:00,32.4,n,n,n,23.8,n,n,n,5,n,n,n,15.7,n,n,n,11,n,n,n,5,n,n,n,11.8,n,n,n,6.2,n,n,n,4.9,n,n,n,9.4,n,n,n,6,n,n,n,3,n,n,n
2023-02-06 07:30:00,31.4,n,n,n,16.7,n,n,n,2.1,n,n,n,30.4,n,n,n,25,n,n,n,7,n,n,n,14.3,n,n,n,11.6,n,n,n,9.6,n,n,n,33.4,n,n,n,16,n,n,n,9,n,n,n
2023-02-06 08:30:00,29.6,n,n,n,15,n,n,n,n,n,n,n,30.5,n,n,n,25,n,n,n,8,n,n,n,19.8,n,n,n,15.9,n,n,n,8.3,n,n,n,33.6,n,n,n,13,n,n,n,8,n,n,n
2023-02-06 09:30:00,39.3,n,n,n,12.4,n,n,n,4.8,n,n,n,36.3,n,n,n,127,n,n,n,8,n,n,n,29.3,n,n,n,12.8,n,n,n,10.1,n,n,n,34.9,n,n,n,17,n,n,n,6,n,n,n
2023-02-06 10:30:00,38,n,n,n,1,VU,n,n,6.9,n,n,n,43.7,n,n,n,39,n,n,n,13,n,n,n,23.9,n,n,n,13.3,n,n,n,8.4,n,n,n,36.3,n,n,n,22,n,n,n,7,n,n,n
2023-02-06 11:30:00,50.4,n,n,n,2.2,n,n,n,15.1,n,n,n,30.6,n,n,n,25,n,n,n,12,n,n,n,24.4,n,n,n,11.9,n,n,n,9.1,n,n,n,33.6,n,n,n,12,n,n,n,9,n,n,n
2023-02-06 12:00:00,n,n,63,VM,n,n,14.4,VM,n,n,11.7,VM,n,n,35.4,VM,n,n,29.5,VM,n,n,9.8,VM,n,n,41,VM,n,n,15.5,VM,n,n,10.3,VM,n,n,41.7,VM,n,n,18.6,VM,n,n,9.4,VM
2023-02-06 12:30:00,50.4,n,n,n,9.8,n,n,n,14.8,n,n,n,45.5,n,n,n,33,n,n,n,17,n,n,n,n,n,n,n,12.6,n,n,n,8.2,n,n,n,52.4,n,n,n,25,n,n,n,7,n,n,n
2023-02-06 13:30:00,53.3,n,n,n,15.3,n,n,n,15.7,n,n,n,42,n,n,n,31,n,n,n,8,n,n,n,8.7,n,n,n,14,n,n,n,9.2,n,n,n,53.7,n,n,n,22,n,n,n,12,n,n,n
2023-02-06 14:30:00,90.5,n,n,n,21.3,n,n,n,18.1,n,n,n,44.1,n,n,n,30,n,n,n,n,n,n,n,18.7,n,n,n,11.1,n,n,n,6.9,n,n,n,43.6,n,n,n,13,n,n,n,13,n,n,n
2023-02-06 15:30:00,75.5,n,n,n,10.7,n,n,n,11.1,n,n,n,26.5,n,n,n,16,n,n,n,n,n,n,n,7.9,n,n,n,16,n,n,n,12.1,n,n,n,24.5,n,n,n,13,n,n,n,9,n,n,n
2023-02-06 16:30:00,58.2,n,n,n,12.9,n,n,n,15.4,n,n,n,55.4,n,n,n,30,n,n,n,5,n,n,n,20.4,n,n,n,8.7,n,n,n,5.4,n,n,n,25.1,n,n,n,8,n,n,n,5,n,n,n
2023-02-06 17:30:00,120.2,n,n,n,14,n,n,n,15.5,n,n,n,37.1,n,n,n,18,n,n,n,7,n,n,n,52.7,n,n,n,23.1,n,n,n,9.7,n,n,n,44.7,n,n,n,11,n,n,n,7,n,n,n
2023-02-06 18:30:00,109.9,n,n,n,18.2,n,n,n,16.8,n,n,n,44.1,n,n,n,31,n,n,n,12,n,n,n,55.1,n,n,n,24.9,n,n,n,12.5,n,n,n,115.6,n,n,n,45,n,n,n,22,n,n,n
2023-02-06 19:30:00,68.9,n,n,n,12.9,n,n,n,10.7,n,n,n,59.4,n,n,n,40,n,n,n,12,n,n,n,68.1,n,n,n,25.5,n,n,n,18,n,n,n,116.1,n,n,n,41,n,n,n,19,n,n,n
2023-02-06 20:30:00,88.9,n,n,n,15,n,n,n,16.6,n,n,n,69.3,n,n,n,47,n,n,n,18,n,n,n,442.9,n,n,n,20.8,n,n,n,17.6,n,n,n,65.2,n,n,n,27,n,n,n,12,n,n,n
2023-02-06 21:30:00,103.3,n,n,n,26.6,n,n,n,18.8,n,n,n,44.7,n,n,n,36,n,n,n,14,n,n,n,25.7,n,n,n,16.2,n,n,n,12.1,n,n,n,52,n,n,n,31,n,n,n,14,n,n,n
2023-02-06 22:30:00,113.4,n,n,n,33,n,n,n,15.7,n,n,n,32.4,n,n,n,23,n,n,n,9,n,n,n,23.9,n,n,n,n,n,n,n,n,n,n,n,55.1,n,n,n,29,n,n,n,13,n,n,n
2023-02-06 23:30:00,66.1,n,n,n,24.8,n,n,n,13.5,n,n,n,22.7,n,n,n,20,n,n,n,7,n,n,n,21,n,n,n,n,n,n,n,n,n,n,n,20.9,n,n,n,17,n,n,n,12,n,n,n
2023-02-07 00:30:00,25,n,n,n,30.2,n,n,n,15.8,n,n,n,7.5,n,n,n,13,n,n,n,9,n,n,n,6.8,n,n,n,n,n,n,n,n,n,n,n,10.7,n,n,n,18,n,n,n,6,n,n,n
2023-02-07 01:30:00,19.4,n,n,n,31,n,n,n,13.8,n,n,n,16.3,n,n,n,13,n,n,n,8,n,n,n,11.3,n,n,n,1.5,n,n,n,0.7,n,n,n,19.1,n,n,n,19,n,n,n,3,n,n,n
2023-02-07 02:30:00,17.8,n,n,n,26.9,n,n,n,13,n,n,n,20.9,n,n,n,16,n,n,n,9,n,n,n,16.4,n,n,n,6.1,n,n,n,3.7,n,n,n,27,n,n,n,25,n,n,n,6,n,n,n
2023-02-07 03:30:00,24.9,n,n,n,27,n,n,n,12.8,n,n,n,23,n,n,n,20,n,n,n,11,n,n,n,16.5,n,n,n,5.8,n,n,n,4.1,n,n,n,27,n,n,n,12,n,n,n,8,n,n,n
2023-02-07 04:30:00,32.6,n,n,n,20.4,n,n,n,9.2,n,n,n,27.8,n,n,n,25,n,n,n,9,n,n,n,16.6,n,n,n,6.6,n,n,n,4.5,n,n,n,30.1,n,n,n,22,n,n,n,8,n,n,n
2023-02-07 05:30:00,36,n,n,n,12.1,n,n,n,4.8,n,n,n,30.1,n,n,n,17,n,n,n,11,n,n,n,23,n,n,n,9.7,n,n,n,6.3,n,n,n,28.4,n,n,n,18,n,n,n,9,n,n,n
2023-02-07 06:30:00,38.4,n,n,n,9.6,n,n,n,3.5,n,n,n,43.2,n,n,n,31,n,n,n,11,n,n,n,35.3,n,n,n,17.5,n,n,n,11.5,n,n,n,42.5,n,n,n,19,n,n,n,7,n,n,n
2023-02-07 07:30:00,61.3,n,n,n,18.8,n,n,n,9.5,n,n,n,43.4,n,n,n,34,n,n,n,14,n,n,n,22.5,n,n,n,16.4,n,n,n,11.1,n,n,n,49.7,n,n,n,27,n,n,n,12,n,n,n
2023-02-07 08:30:00,53.8,n,n,n,18.3,n,n,n,14.8,n,n,n,45.9,n,n,n,29,n,n,n,14,n,n,n,29.8,n,n,n,12.3,n,n,n,9.4,n,n,n,37,n,n,n,20,n,n,n,8,n,n,n
2023-02-07 09:30:00,48.6,n,n,n,8.3,n,n,n,10.3,n,n,n,35.1,n,n,n,22,n,n,n,9,n,n,n,24.6,n,n,n,11.4,n,n,n,7.7,n,n,n,46.1,n,n,n,22,n,n,n,12,n,n,n
2023-02-07 10:30:00,53.6,n,n,n,7.9,n,n,n,12.8,n,n,n,37.8,n,n,n,19,n,n,n,13,n,n,n,22.3,n,n,n,16.3,n,n,n,11.3,n,n,n,54.2,n,n,n,24,n,n,n,9,n,n,n
2023-02-07 11:30:00,65,n,n,n,13.7,n,n,n,21.1,n,n,n,31.2,n,n,n,14,n,n,n,8,n,n,n,38.7,n,n,n,12.8,n,n,n,7,n,n,n,51.2,n,n,n,24,n,n,n,8,n,n,n
2023-02-07 12:00:00,n,n,45.9,VM,n,n,16.6,VM,n,n,12.6,VM,n,n,26.2,VM,n,n,18.1,VM,n,n,9.8,VM,n,n,19,VM,n,n,10.4,VM,n,n,7.1,VM,n,n,32.1,VM,n,n,18,VM,n,n,8.2,VM
2023-02-07 12:30:00,64.2,n,n,n,20.8,n,n,n,28.8,n,n,n,25.8,n,n,n,13,n,n,n,7,n,n,n,6.6,n,n,n,13.6,n,n,n,7.7,n,n,n,29.9,n,n,n,13,n,n,n,8,n,n,n
2023-02-07 13:30:00,35.7,n,n,n,n,n,n,n,9.1,n,n,n,6,n,n,n,19,n,n,n,7,n,n,n,16.1,n,n,n,5.1,n,n,n,4.3,n,n,n,19.2,n,n,n,18,n,n,n,5,n,n,n
2023-02-07 14:30:00,42.1,n,n,n,5.2,n,n,n,7.6,n,n,n,33,n,n,n,12,n,n,n,8,n,n,n,15.2,n,n,n,5.5,n,n,n,5.1,n,n,n,26.6,n,n,n,16,n,n,n,5,n,n,n
2023-02-07 15:30:00,110.8,n,n,n,15.7,n,n,n,17.4,n,n,n,33.3,n,n,n,20,n,n,n,7,n,n,n,29.1,n,n,n,13.7,n,n,n,7.3,n,n,n,62.4,n,n,n,27,n,n,n,13,n,n,n
2023-02-07 16:30:00,88.4,n,n,n,7.2,n,n,n,16.4,n,n,n,27.9,n,n,n,16,n,n,n,7,n,n,n,20,n,n,n,12.9,n,n,n,8.7,n,n,n,68.2,n,n,n,13,n,n,n,8,n,n,n
2023-02-07 17:30:00,108.6,n,n,n,9.9,n,n,n,16.2,n,n,n,40.7,n,n,n,22,n,n,n,13,n,n,n,21.6,n,n,n,22.2,n,n,n,10,n,n,n,42.9,n,n,n,16,n,n,n,9,n,n,n
2023-02-07 18:30:00,88.8,n,n,n,11.2,n,n,n,16.7,n,n,n,47.7,n,n,n,34,n,n,n,20,n,n,n,28.8,n,n,n,21.6,n,n,n,16,n,n,n,38.4,n,n,n,16,n,n,n,16,n,n,n
2023-02-07 19:30:00,44,n,n,n,24.4,n,n,n,15.2,n,n,n,5.2,n,n,n,12,n,n,n,11,n,n,n,12.7,n,n,n,6.3,n,n,n,9.2,n,n,n,12.3,n,n,n,17,n,n,n,8,n,n,n
2023-02-07 20:30:00,14.1,n,n,n,13.1,n,n,n,9.4,n,n,n,17.9,n,n,n,7,n,n,n,7,n,n,n,18.5,n,n,n,6.3,n,n,n,4.9,n,n,n,16.6,n,n,n,13,n,n,n,8,n,n,n
2023-02-07 21:30:00,16.7,n,n,n,14.1,n,n,n,9.4,n,n,n,18,n,n,n,9,n,n,n,8,n,n,n,11.6,n,n,n,8.5,n,n,n,6,n,n,n,24.4,n,n,n,18,n,n,n,8,n,n,n
2023-02-07 22:30:00,8,n,n,n,19.5,n,n,n,5.5,n,n,n,3.2,n,n,n,9,n,n,n,7,n,n,n,3.4,n,n,n,5,n,n,n,2.8,n,n,n,0.5,n,n,n,8,n,n,n,8,n,n,n
2023-02-07 23:30:00,4.9,n,n,n,15.9,n,n,n,8.3,n,n,n,7.8,n,n,n,8,n,n,n,7,n,n,n,7.5,n,n,n,0.9,n,n,n,3.3,n,n,n,6.4,n,n,n,7,n,n,n,6,n,n,n
2023-02-08 00:30:00,7.6,n,n,n,12.8,n,n,n,9.2,n,n,n,15.3,n,n,n,17,n,n,n,5,n,n,n,6.5,n,n,n,n,n,n,n,n,n,n,n,2.9,n,n,n,7,n,n,n,2,n,n,n
2023-02-08 01:30:00,13.7,n,n,n,9.2,n,n,n,6.4,n,n,n,14,n,n,n,13,n,n,n,2,n,n,n,12.3,n,n,n,2.2,n,n,n,n,n,n,n,10.8,n,n,n,8,n,n,n,3,n,n,n
2023-02-08 02:30:00,27.1,n,n,n,10.2,n,n,n,8.5,n,n,n,12.4,n,n,n,12,n,n,n,5,n,n,n,8.7,n,n,n,3.5,n,n,n,1,n,n,n,19.2,n,n,n,9,n,n,n,6,n,n,n
2023-02-08 03:30:00,26.2,n,n,n,5.5,n,n,n,3.6,n,n,n,15.2,n,n,n,13,n,n,n,12,n,n,n,10.1,n,n,n,4.6,n,n,n,2,n,n,n,17.4,n,n,n,11,n,n,n,6,n,n,n
2023-02-08 04:30:00,20.6,n,n,n,2.5,n,n,n,n,n,n,n,57.4,n,n,n,11,n,n,n,9,n,n,n,12.4,n,n,n,2.6,n,n,n,0.9,n,n,n,18.2,n,n,n,13,n,n,n,6,n,n,n
2023-02-08 05:30:00,25.9,n,n,n,5.8,n,n,n,3,n,n,n,41.6,n,n,n,19,n,n,n,5,n,n,n,18.6,n,n,n,3.2,n,n,n,1.3,n,n,n,19.2,n,n,n,8,n,n,n,9,n,n,n
2023-02-08 06:30:00,45.4,n,n,n,7.2,n,n,n,4.9,n,n,n,36.8,n,n,n,24,n,n,n,12,n,n,n,27.6,n,n,n,16.4,n,n,n,8.1,n,n,n,38.1,n,n,n,19,n,n,n,12,n,n,n
2023-02-08 07:30:00,54.9,n,n,n,6.2,n,n,n,n,n,n,n,22.1,n,n,n,16,n,n,n,9,n,n,n,17,n,n,n,10,n,n,n,6.5,n,n,n,33.4,n,n,n,18,n,n,n,7,n,n,n
2023-02-08 08:30:00,30.8,n,n,n,16.7,n,n,n,5.3,n,n,n,31.3,n,n,n,24,n,n,n,6,n,n,n,21.9,n,n,n,10.6,n,n,n,5.4,n,n,n,30.1,n,n,n,7,n,n,n,5,n,n,n
2023-02-08 09:30:00,41.5,n,n,n,28,n,n,n,12.8,n,n,n,29.9,n,n,n,19,n,n,n,7,n,n,n,19,n,n,n,13.1,n,n,n,5.7,n,n,n,46.1,n,n,n,13,n,n,n,5,n,n,n
2023-02-08 10:30:00,26.6,n,n,n,17.4,n,n,n,13.2,n,n,n,8.2,n,n,n,7,n,n,n,8,n,n,n,14,n,n,n,9.7,n,n,n,4.6,n,n,n,36.2,n,n,n,14,n,n,n,11,n,n,n
2023-02-08 11:30:00,18.8,n,n,n,n,n,n,n,8.4,n,n,n,28.5,n,n,n,12,n,n,n,6,n,n,n,6.1,n,n,n,6.8,n,n,n,2.6,n,n,n,24.9,n,n,n,8,n,n,n,6,n,n,n
2023-02-08 12:00:00,n,n,35.4,VM,n,n,12.7,VM,n,n,9.5,VM,n,n,23.7,VM,n,n,14.7,VM,n,n,7,VM,n,n,14.8,VM,n,n,9.3,VM,n,n,5.3,VM,n,n,22.4,VM,n,n,10.5,VM,n,n,6.5,VM
2023-02-08 12:30:00,25.9,n,n,n,n,n,n,n,7.8,n,n,n,19.6,n,n,n,12,n,n,n,5,n,n,n,7.6,n,n,n,6.7,n,n,n,2.2,n,n,n,20.4,n,n,n,5,n,n,n,2,n,n,n
2023-02-08 13:30:00,32.2,n,n,n,1.7,n,n,n,13,n,n,n,12.2,n,n,n,8,n,n,n,6,n,n,n,11,n,n,n,9.2,n,n,n,4.8,n,n,n,17.4,n,n,n,6,n,n,n,7,n,n,n
2023-02-08 14:30:00,27.8,n,n,n,8.2,n,n,n,11.9,n,n,n,15.4,n,n,n,8,n,n,n,7,n,n,n,n,n,n,n,8.5,n,n,n,5,n,n,n,12.2,n,n,n,6,n,n,n,7,n,n,n
2023-02-08 15:30:00,30.5,n,n,n,4.3,n,n,n,7.1,n,n,n,19.7,n,n,n,11,n,n,n,3,n,n,n,5.3,n,n,n,6.9,n,n,n,3.4,n,n,n,4.5,n,n,n,5,n,n,n,11,n,n,n
2023-02-08 16:30:00,46.2,n,n,n,6,n,n,n,12.2,n,n,n,25.7,n,n,n,20,n,n,n,6,n,n,n,12.6,n,n,n,8.5,n,n,n,4.5,n,n,n,16.8,n,n,n,13,n,n,n,6,n,n,n
2023-02-08 17:30:00,70.6,n,n,n,14.6,n,n,n,6.3,n,n,n,19.9,n,n,n,18,n,n,n,5,n,n,n,14.3,n,n,n,8.9,n,n,n,4.8,n,n,n,11.7,n,n,n,9,n,n,n,3,n,n,n
2023-02-08 18:30:00,87.8,n,n,n,28.8,n,n,n,12,n,n,n,38.5,n,n,n,14,n,n,n,8,n,n,n,35.7,n,n,n,16.3,n,n,n,11.2,n,n,n,50.5,n,n,n,9,n,n,n,5,n,n,n
2023-02-08 19:30:00,72.5,n,n,n,24.7,n,n,n,14.1,n,n,n,36,n,n,n,25,n,n,n,11,n,n,n,27.7,n,n,n,16.1,n,n,n,11.4,n,n,n,30.8,n,n,n,16,n,n,n,8,n,n,n
2023-02-08 20:30:00,46.3,n,n,n,25.9,n,n,n,22,n,n,n,28.3,n,n,n,13,n,n,n,11,n,n,n,26.9,n,n,n,14.1,n,n,n,9.1,n,n,n,36.2,n,n,n,11,n,n,n,9,n,n,n
2023-02-08 21:30:00,33,n,n,n,16.8,n,n,n,13.6,n,n,n,17.4,n,n,n,14,n,n,n,7,n,n,n,23.8,n,n,n,26.2,n,n,n,10.7,n,n,n,30,n,n,n,16,n,n,n,8,n,n,n
2023-02-08 22:30:00,22.6,n,n,n,12.6,n,n,n,6,n,n,n,16.2,n,n,n,19,n,n,n,7,n,n,n,1,n,n,n,0.9,n,n,n,n,n,n,n,7.3,n,n,n,13,n,n,n,5,n,n,n
2023-02-08 23:30:00,15.6,n,n,n,14.2,n,n,n,7.2,n,n,n,6.8,n,n,n,3,n,n,n,5,n,n,n,1.6,n,n,n,n,n,n,n,n,n,n,n,3.4,n,n,n,8,n,n,n,7,n,n,n
2023-02-09 00:30:00,3.3,n,n,n,8,n,n,n,4,n,n,n,n,n,n,n,5,n,n,n,3,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,3,n,n,n,6,n,n,n
2023-02-09 01:30:00,n,n,n,n,6.6,n,n,n,n,n,n,n,4.3,n,n,n,6,n,n,n,2,n,n,n,5.3,n,n,n,n,n,n,n,n,n,n,n,4.6,n,n,n,3,n,n,n,3,n,n,n
2023-02-09 02:30:00,3.8,n,n,n,8.3,n,n,n,2.5,n,n,n,7.1,n,n,n,5,n,n,n,1,n,n,n,6.8,n,n,n,2.4,n,n,n,0.7,n,n,n,11.9,n,n,n,2,n,n,n,n,n,n,n
2023-02-09 03:30:00,7.4,n,n,n,6.6,n,n,n,2.3,n,n,n,6.9,n,n,n,5,n,n,n,2,n,n,n,9.3,n,n,n,5,n,n,n,1.3,n,n,n,9.1,n,n,n,2,n,n,n,n,n,n,n
2023-02-09 04:30:00,5.8,n,n,n,5.8,n,n,n,1.8,n,n,n,4.7,n,n,n,3,n,n,n,2,n,n,n,8.3,n,n,n,3,n,n,n,0.8,n,n,n,5,n,n,n,3,n,n,n,n,n,n,n
2023-02-09 05:30:00,16.5,n,n,n,8.1,n,n,n,6,n,n,n,14.3,n,n,n,8,n,n,n,3,n,n,n,11.4,n,n,n,4.4,n,n,n,1.9,n,n,n,14.1,n,n,n,3,n,n,n,3,n,n,n
2023-02-09 06:30:00,17.8,n,n,n,6.5,n,n,n,3.7,n,n,n,17.7,n,n,n,12,n,n,n,5,n,n,n,17.2,n,n,n,7.1,n,n,n,2.7,n,n,n,18.1,n,n,n,9,n,n,n,7,n,n,n
2023-02-09 07:30:00,22.5,n,n,n,7.9,n,n,n,4.5,n,n,n,15.2,n,n,n,13,n,n,n,5,n,n,n,12.1,n,n,n,7.6,n,n,n,2.7,n,n,n,16.6,n,n,n,6,n,n,n,5,n,n,n
2023-02-09 08:30:00,33.9,n,n,n,21.1,n,n,n,11.6,n,n,n,11.2,n,n,n,13,n,n,n,2,n,n,n,8.7,n,n,n,n,n,n,n,n,n,n,n,3.9,n,n,n,1,n,n,n,3,n,n,n
2023-02-09 09:30:00,30.9,n,n,n,21.1,n,n,n,5.6,n,n,n,14.6,n,n,n,11,n,n,n,5,n,n,n,8.2,n,n,n,5.4,n,n,n,0.8,n,n,n,14.9,n,n,n,2,n,n,n,2,n,n,n
2023-02-09 10:30:00,21.1,n,n,n,26.4,n,n,n,9.4,n,n,n,10.6,n,n,n,6,n,n,n,5,n,n,n,8.3,n,n,n,6.1,n,n,n,2.1,n,n,n,12,n,n,n,3,n,n,n,1,n,n,n
2023-02-09 11:30:00,31.9,n,n,n,16.9,n,n,n,12.4,n,n,n,7.2,n,n,n,7,n,n,n,2,n,n,n,3.6,n,n,n,3.2,n,n,n,0.6,n,n,n,11.3,n,n,n,2,n,n,n,n,n,n,n
2023-02-09 12:00:00,n,n,32.3,VM,n,n,13.5,VM,n,n,8.3,VM,n,n,15.9,VM,n,n,9.8,VM,n,n,4.5,VM,n,n,14.8,VM,n,n,8.5,VM,n,n,4.8,VM,n,n,20.2,VM,n,n,6.3,VM,n,n,4.5,VM
